id_tiempo,fecha,año,semestre,trimestre,mes,mes_nombre,dia_semana,semana,fecha_inicio_año,fecha_fin_año,fecha_inicio_semestre,fecha_fin_semestre,fecha_inicio_trimestre,fecha_fin_trimestre,fecha_inicio_mes,fecha_fin_mes,fecha_inicio_semana,fecha_fin_semana
20200818,2020-08-18 00:00:00,2020,2,3,8,Agosto,Martes,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200819,2020-08-19 00:00:00,2020,2,3,8,Agosto,Miércoles,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200820,2020-08-20 00:00:00,2020,2,3,8,Agosto,Jueves,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200821,2020-08-21 00:00:00,2020,2,3,8,Agosto,Viernes,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200822,2020-08-22 00:00:00,2020,2,3,8,Agosto,Sábado,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200823,2020-08-23 00:00:00,2020,2,3,8,Agosto,Domingo,34,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-17 00:00:00,2020-08-23 00:00:00
20200824,2020-08-24 00:00:00,2020,2,3,8,Agosto,Lunes,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200825,2020-08-25 00:00:00,2020,2,3,8,Agosto,Martes,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200826,2020-08-26 00:00:00,2020,2,3,8,Agosto,Miércoles,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200827,2020-08-27 00:00:00,2020,2,3,8,Agosto,Jueves,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200828,2020-08-28 00:00:00,2020,2,3,8,Agosto,Viernes,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200829,2020-08-29 00:00:00,2020,2,3,8,Agosto,Sábado,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200830,2020-08-30 00:00:00,2020,2,3,8,Agosto,Domingo,35,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-24 00:00:00,2020-08-30 00:00:00
20200831,2020-08-31 00:00:00,2020,2,3,8,Agosto,Lunes,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-08-01 00:00:00,2020-08-31 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200901,2020-09-01 00:00:00,2020,2,3,9,Septiembre,Martes,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200902,2020-09-02 00:00:00,2020,2,3,9,Septiembre,Miércoles,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200903,2020-09-03 00:00:00,2020,2,3,9,Septiembre,Jueves,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200904,2020-09-04 00:00:00,2020,2,3,9,Septiembre,Viernes,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200905,2020-09-05 00:00:00,2020,2,3,9,Septiembre,Sábado,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200906,2020-09-06 00:00:00,2020,2,3,9,Septiembre,Domingo,36,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-08-31 00:00:00,2020-09-06 00:00:00
20200907,2020-09-07 00:00:00,2020,2,3,9,Septiembre,Lunes,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200908,2020-09-08 00:00:00,2020,2,3,9,Septiembre,Martes,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200909,2020-09-09 00:00:00,2020,2,3,9,Septiembre,Miércoles,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200910,2020-09-10 00:00:00,2020,2,3,9,Septiembre,Jueves,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200911,2020-09-11 00:00:00,2020,2,3,9,Septiembre,Viernes,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200912,2020-09-12 00:00:00,2020,2,3,9,Septiembre,Sábado,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200913,2020-09-13 00:00:00,2020,2,3,9,Septiembre,Domingo,37,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-07 00:00:00,2020-09-13 00:00:00
20200914,2020-09-14 00:00:00,2020,2,3,9,Septiembre,Lunes,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200915,2020-09-15 00:00:00,2020,2,3,9,Septiembre,Martes,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200916,2020-09-16 00:00:00,2020,2,3,9,Septiembre,Miércoles,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200917,2020-09-17 00:00:00,2020,2,3,9,Septiembre,Jueves,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200918,2020-09-18 00:00:00,2020,2,3,9,Septiembre,Viernes,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200919,2020-09-19 00:00:00,2020,2,3,9,Septiembre,Sábado,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200920,2020-09-20 00:00:00,2020,2,3,9,Septiembre,Domingo,38,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-14 00:00:00,2020-09-20 00:00:00
20200921,2020-09-21 00:00:00,2020,2,3,9,Septiembre,Lunes,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200922,2020-09-22 00:00:00,2020,2,3,9,Septiembre,Martes,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200923,2020-09-23 00:00:00,2020,2,3,9,Septiembre,Miércoles,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200924,2020-09-24 00:00:00,2020,2,3,9,Septiembre,Jueves,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200925,2020-09-25 00:00:00,2020,2,3,9,Septiembre,Viernes,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200926,2020-09-26 00:00:00,2020,2,3,9,Septiembre,Sábado,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200927,2020-09-27 00:00:00,2020,2,3,9,Septiembre,Domingo,39,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-21 00:00:00,2020-09-27 00:00:00
20200928,2020-09-28 00:00:00,2020,2,3,9,Septiembre,Lunes,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20200929,2020-09-29 00:00:00,2020,2,3,9,Septiembre,Martes,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20200930,2020-09-30 00:00:00,2020,2,3,9,Septiembre,Miércoles,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-07-01 00:00:00,2020-09-30 00:00:00,2020-09-01 00:00:00,2020-09-30 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20201001,2020-10-01 00:00:00,2020,2,4,10,Octubre,Jueves,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20201002,2020-10-02 00:00:00,2020,2,4,10,Octubre,Viernes,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20201003,2020-10-03 00:00:00,2020,2,4,10,Octubre,Sábado,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20201004,2020-10-04 00:00:00,2020,2,4,10,Octubre,Domingo,40,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-09-28 00:00:00,2020-10-04 00:00:00
20201005,2020-10-05 00:00:00,2020,2,4,10,Octubre,Lunes,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201006,2020-10-06 00:00:00,2020,2,4,10,Octubre,Martes,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201007,2020-10-07 00:00:00,2020,2,4,10,Octubre,Miércoles,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201008,2020-10-08 00:00:00,2020,2,4,10,Octubre,Jueves,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201009,2020-10-09 00:00:00,2020,2,4,10,Octubre,Viernes,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201010,2020-10-10 00:00:00,2020,2,4,10,Octubre,Sábado,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201011,2020-10-11 00:00:00,2020,2,4,10,Octubre,Domingo,41,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-05 00:00:00,2020-10-11 00:00:00
20201012,2020-10-12 00:00:00,2020,2,4,10,Octubre,Lunes,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201013,2020-10-13 00:00:00,2020,2,4,10,Octubre,Martes,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201014,2020-10-14 00:00:00,2020,2,4,10,Octubre,Miércoles,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201015,2020-10-15 00:00:00,2020,2,4,10,Octubre,Jueves,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201016,2020-10-16 00:00:00,2020,2,4,10,Octubre,Viernes,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201017,2020-10-17 00:00:00,2020,2,4,10,Octubre,Sábado,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201018,2020-10-18 00:00:00,2020,2,4,10,Octubre,Domingo,42,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-12 00:00:00,2020-10-18 00:00:00
20201019,2020-10-19 00:00:00,2020,2,4,10,Octubre,Lunes,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201020,2020-10-20 00:00:00,2020,2,4,10,Octubre,Martes,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201021,2020-10-21 00:00:00,2020,2,4,10,Octubre,Miércoles,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201022,2020-10-22 00:00:00,2020,2,4,10,Octubre,Jueves,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201023,2020-10-23 00:00:00,2020,2,4,10,Octubre,Viernes,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201024,2020-10-24 00:00:00,2020,2,4,10,Octubre,Sábado,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201025,2020-10-25 00:00:00,2020,2,4,10,Octubre,Domingo,43,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-19 00:00:00,2020-10-25 00:00:00
20201026,2020-10-26 00:00:00,2020,2,4,10,Octubre,Lunes,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201027,2020-10-27 00:00:00,2020,2,4,10,Octubre,Martes,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201028,2020-10-28 00:00:00,2020,2,4,10,Octubre,Miércoles,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201029,2020-10-29 00:00:00,2020,2,4,10,Octubre,Jueves,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201030,2020-10-30 00:00:00,2020,2,4,10,Octubre,Viernes,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201031,2020-10-31 00:00:00,2020,2,4,10,Octubre,Sábado,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-10-31 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201101,2020-11-01 00:00:00,2020,2,4,11,Noviembre,Domingo,44,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-10-26 00:00:00,2020-11-01 00:00:00
20201102,2020-11-02 00:00:00,2020,2,4,11,Noviembre,Lunes,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
20201103,2020-11-03 00:00:00,2020,2,4,11,Noviembre,Martes,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
20201104,2020-11-04 00:00:00,2020,2,4,11,Noviembre,Miércoles,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
20201105,2020-11-05 00:00:00,2020,2,4,11,Noviembre,Jueves,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
20201106,2020-11-06 00:00:00,2020,2,4,11,Noviembre,Viernes,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
20201107,2020-11-07 00:00:00,2020,2,4,11,Noviembre,Sábado,45,2020-01-01 00:00:00,2020-12-30 00:00:00,2020-07-01 00:00:00,2020-12-31 00:00:00,2020-10-01 00:00:00,2020-12-31 00:00:00,2020-11-01 00:00:00,2020-11-30 00:00:00,2020-11-02 00:00:00,2020-11-08 00:00:00
